system_id,RetirementSystemName,NumberofPlans,NumberofEmployers,fy,fund_id,actives_tot,InactiveVestedMembers,InactiveNonVested,beneficiaries_tot,beneficiaries_ServiceRetirees,beneficiaries_survivors,beneficiaries_SpousalSurvivors,beneficiaries_other,DROPMembers,OtherMembers,TotMembership,BegMktAssets_net,contrib_EE_regular,contrib_ER_regular,contrib_ER_state,contrib_EE_PurchaseService,contrib_EE_other,contrib_ER_other,contrib_other,contrib_tot,FairValueChange_investments,FairValueChange_RealEstate,income_interest,income_dividends,income_InterestAndDividends,income_RealEstate,income_PrivateEquity,income_alternatives,income_international,income_OtherInvestments,expense_RealEstate,expense_PrivateEquity,expense_alternatives,expense_OtherInvestments,expense_investments,income_SecuritiesLending,expense_SecuritiesLending,income_SecuritiesLendingRebate,income_OtherAdditions,income_net,expense_TotBenefits,expense_RetBenefits,expense_DisabilityBenefits,expense_DeathBenefits,expense_DROPBenefits,expense_SurvivorBenefits,expense_COLABenefits,expense_LumpSumBenefits,expense_OtherBenefits,expense_refunds,expense_AdminExpenses,expense_Depreciation,expense_OtherDeductions,expense_net,adjustment_MktAssets,MktAssets_net,ppd_system_directory_listed,RetirementSystemDesc,sys_DataStartYear,sys_DataEndYear,RetirementSystemStateAbbrev,Source,L
70,North Dakota Teachers Fund for Retirement,1,219,2020,68,11347.0,1715.0,1132.0,9036.0,8091.0,818.0,,,,,22098.0,2616171.056,85735.134,93032.453,,2175.497,,,158.683,181101.767,37928.921,,,,54664.894,,,,,,,,,,-6523.407,169.62,-33.911,,,267307.884,-224361.53,-223936.233,,,,,,-425.297,,-6489.704,-2095.405,,,-232946.639,,2650532.301,1,"The TFFR administers pension and other benefits for certificated employees of school districts, state agencies, colleges and universities, and other educational institutions in North Dakota. Assets are managed by the State Investment Board.",2001,2022,ND,2014 TRF CAFR p 167,
70,North Dakota Teachers Fund for Retirement,1,219,2021,68,11627.0,1754.0,1213.0,9262.0,8290.0,847.0,,,,,22643.0,2650532.301,90557.21,98264.202,,2559.121,,,126.112,191506.645,640469.814,,,,51912.318,,,,,,,,,,-8388.601,223.739,-44.74,,,875679.175,-235205.084,-234211.585,,,,,,-993.499,,-5923.187,-2678.375,,,-243806.646,,3282404.83,1,"The TFFR administers pension and other benefits for certificated employees of school districts, state agencies, colleges and universities, and other educational institutions in North Dakota. Assets are managed by the State Investment Board.",2001,2022,ND,2014 TRF CAFR p 167,
70,North Dakota Teachers Fund for Retirement,1,219,2022,68,11802.0,1827.0,1423.0,9438.0,8424.0,893.0,,,,,23067.0,3282404.83,92462.223,100331.347,,2017.055,,,25.166,194835.791,-248369.374,,,,56305.952,,,,,,,,,,-6924.716,134.425,-26.87,,,-4044.792,-244705.096,-244069.172,,,,,,-635.924,,-7142.359,-2592.34,,,-254439.795,,3023920.243,1,"The TFFR administers pension and other benefits for certificated employees of school districts, state agencies, colleges and universities, and other educational institutions in North Dakota. Assets are managed by the State Investment Board.",2001,2022,ND,2014 TRF CAFR p 167,
71,New York State and Local Retirement Systems,2,3683,2001,70,539257.0,42955.0,43670.0,295264.0,289482.0,1025.0,,,,,877476.0,128889357.0,319063.0,214766.0,,,,,116361.0,650190.0,-13896942.0,,1885603.0,702557.0,2588160.0,,,,,256922.0,,,,,-154471.0,757080.0,-721571.0,,,-10520632.0,-4267408.0,-4028018.0,,-152941.0,,,,,-86449.0,,-57806.0,,,-4325214.0,,114043511.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2002,70,544530.0,47111.0,45707.0,306604.0,300671.0,1327.0,,,,,898245.0,114043511.0,210202.0,263846.0,,,,,119366.0,593414.0,-12473.0,,1807163.0,700280.0,2507443.0,,,,,367733.0,,,,,-159138.0,382589.0,-355202.0,,,3324366.0,-4576372.0,-4336455.0,,-151796.0,,,,,-88121.0,,-66612.0,,,-4642984.0,,112724893.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2003,70,535291.0,49419.0,51174.0,313597.0,307548.0,1120.0,,,,,898307.0,112724893.0,219192.0,651931.0,,,,,109730.0,980853.0,-13693054.0,,1670749.0,800953.0,2471702.0,,,,,91647.0,,,,,-128056.0,170903.0,-148957.0,,,-10254962.0,-5029766.0,-4836206.0,,-148372.0,,,,,-45188.0,,-67496.0,,,-5097262.0,,97372669.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2004,70,539600.0,49181.0,48382.0,328357.0,322172.0,1153.0,,,,,917138.0,97372669.0,221871.0,1286455.0,,,,,77148.0,1585474.0,24279817.0,,1474952.0,1018810.0,2493762.0,,,,,687286.0,,,,,-144861.0,122074.0,-103326.0,,,28920226.0,-5424277.0,-5190147.0,,-157314.0,,,,,-76816.0,,-69612.0,,,-5493889.0,,120799006.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2005,70,541244.0,46464.0,54492.0,334251.0,327901.0,1203.0,,,,,921959.0,120799006.0,227308.0,2964842.0,,,,,122769.0,3314919.0,6603713.0,,1388250.0,1236598.0,2624848.0,,,,,611360.0,,,,,-185078.0,318612.0,-293477.0,,,12994897.0,-5690865.0,-5512849.0,,-161857.0,,,,,-16159.0,,-65324.0,,,-5756189.0,,128037714.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2006,70,545485.0,45873.0,55995.0,342245.0,335733.0,1251.0,,,,,933603.0,128037714.0,241173.0,2782147.0,,,,,94556.0,3117876.0,14449770.0,,1474863.0,1308358.0,2783221.0,,,,,527953.0,,,,,-184848.0,811972.0,-772192.0,,,20733752.0,-6072868.0,-5867718.0,,-161249.0,,,,,-43901.0,,-78506.0,,,-6151374.0,,142620092.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2007,70,552014.0,46070.0,57219.0,350066.0,295644.0,28943.0,,,,,948150.0,142620092.0,250158.0,2718551.0,,,,,131863.0,3100572.0,13538322.0,,1816416.0,1563627.0,3380043.0,,,,,632451.0,,,,,-174382.0,1248864.0,-1209216.0,,,20516654.0,-6431731.0,-6218783.0,,-164632.0,,,,,-48316.0,,-79772.0,,,-6511503.0,,156625243.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2008,70,561524.0,47085.0,60393.0,358109.0,302617.0,29706.0,,,,,966718.0,156625243.0,265676.0,2648448.0,,,,,116112.0,3030236.0,-1287032.0,,1976372.0,2060063.0,4036435.0,,,,,585735.0,,,,,-289220.0,1335474.0,-1217664.0,-1187006.0,,6193964.0,-6883034.0,-6653820.0,,-181693.0,,,,,-47521.0,,-90304.0,,,-6973338.0,,155845869.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2009,70,563075.0,47609.0,62035.0,366178.0,309492.0,30530.0,,,,,976862.0,155845869.0,273316.0,2456223.0,,,,,155918.0,2885457.0,-43720432.0,,1722343.0,1531091.0,3253434.0,,,,,222576.0,,,,,-362748.0,545934.0,-367584.0,-321493.0,,-37543363.0,-7265499.0,-7031621.0,,-180491.0,,,,,-53387.0,,-99229.0,,,-7364728.0,,110937778.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2010,70,561915.0,47846.0,62926.0,375803.0,317596.0,31356.0,,,,,985564.0,110937778.0,284291.0,2344222.0,,,,,81981.0,2710494.0,25631185.0,,1540095.0,1202421.0,2742516.0,,,,,352994.0,,,,,-364478.0,62224.0,-2080.0,4601.0,,31132855.0,-7718872.0,-7480101.0,,-183023.0,,,,,-55748.0,,-100029.0,,,-7818901.0,,134251732.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2011,70,544751.0,47540.0,63873.0,385031.0,325845.0,32260.0,,,,,977322.0,134251732.0,286199.0,4164571.0,,,,,127709.0,4578479.0,16740555.0,,1426941.0,1269009.0,2695950.0,,,,,321670.0,,,,,-446863.0,31328.0,-2744.0,430.0,,23918375.0,-8520223.0,-8272262.0,,-192265.0,,,,,-55696.0,,-101333.0,,,-8621556.0,,149548551.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2012,70,536599.0,47685.0,65984.0,403174.0,342838.0,33043.0,,,,,987458.0,149548551.0,273247.0,4585178.0,,,,,157625.0,5016050.0,4958927.0,,1379423.0,1405870.0,2785293.0,,,,,517630.0,,,,,-423528.0,18599.0,11392.0,14724.0,,12884363.0,-8937831.0,-8677822.0,,-184960.0,,,,,-75049.0,,-100740.0,,,-9038480.0,,153394434.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2013,70,529046.0,48526.0,64759.0,413436.0,351717.0,34085.0,,,,,991008.0,153394434.0,269134.0,5336045.0,,,,,131853.0,5737032.0,11592363.0,,1394442.0,1512908.0,2907350.0,,,,,658305.0,,,,,-469752.0,16352.0,13004.0,16265.0,,20454654.0,-9521534.0,-9256052.0,,-194170.0,,,,,-71312.0,,-105720.0,,,-9627256.0,,164221832.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2014,70,524427.0,48992.0,64523.0,422405.0,359380.0,35127.0,,,,,995824.0,164221832.0,281398.0,6064133.0,,,,,192581.0,6538112.0,17432110.0,,1366175.0,1498622.0,2864797.0,,,,,851058.0,,,,,-574915.0,13106.0,12437.0,15275.0,,27136705.0,-9977526.0,-9695009.0,,-203820.0,,,,,-78697.0,,-105662.0,,,-10083188.0,,181275349.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2015,70,522930.0,49437.0,61953.0,430308.0,366157.0,36232.0,,,,,1002675.0,181275349.0,284793.0,5797449.0,,,,,230799.0,6313041.0,9275335.0,,1447757.0,1589248.0,3037005.0,,,,,685541.0,,,,,-585066.0,14264.0,17812.0,21375.0,,18757932.0,-10513714.0,-10253077.0,,-183091.0,,,,,-77546.0,,-107151.0,,,-10620865.0,,189412416.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2016,70,526131.0,50181.0,62417.0,440943.0,375954.0,37141.0,,,,,1017255.0,189412416.0,306631.0,5140204.0,,,,,332880.0,5779715.0,-3934853.0,,1446569.0,1593010.0,3039579.0,,,,,1028685.0,,,,,-565845.0,36696.0,10904.0,16182.0,,5394881.0,-11060472.0,-10720294.0,,-188190.0,,,,,-151988.0,,-106620.0,,,-11167092.0,,183640205.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2017,70,528773.0,50577.0,65325.0,452455.0,386412.0,38235.0,,,,,1031805.0,183640205.0,328827.0,4786963.0,,,,,236401.0,5352191.0,16923203.0,,1349658.0,1611929.0,2961587.0,,,,,948968.0,,,,,-664941.0,74428.0,-18001.0,-11799.0,,25577435.0,-11508313.0,-11232532.0,,-216150.0,,,,,-59631.0,,-107134.0,,,-11615447.0,,197602193.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2018,70,533415.0,53132.0,88930.0,470596.0,402975.0,39501.0,,,,,1057143.0,197602193.0,349389.0,4823307.0,,,,,215614.0,5388310.0,17859769.0,,1312608.0,1723896.0,3036504.0,,,,,1105483.0,,,,,-688158.0,73563.0,-49128.0,-46414.0,,26726343.0,-12128919.0,-11826089.0,,-201252.0,,,,,-101578.0,,-122806.0,,,-12251725.0,,212076811.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2019,70,533610.0,51894.0,96660.0,481795.0,412631.0,40707.0,,,,,1067299.0,212076811.0,386519.0,4744309.0,,,,,170154.0,5300982.0,7179934.0,,1321174.0,1825117.0,3146291.0,,,,,1114681.0,,,,,-723179.0,175399.0,-131350.0,-126457.0,,16062758.0,-12833931.0,-12526946.0,,-214666.0,,,,,-92319.0,,-136477.0,,,-12970408.0,,215169161.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2020,70,530547.0,51730.0,109970.0,487407.0,419581.0,39978.0,,,,,1069684.0,215169161.0,453698.0,4782706.0,,,,,146762.0,5383166.0,-12135353.0,,1321234.0,1794002.0,3115236.0,,,,,980008.0,,,,,-785253.0,139199.0,-112608.0,-109873.0,,-3415605.0,-13311136.0,-13086643.0,,-159510.0,,,,,-64983.0,,-139050.0,,-223608.0,-13673794.0,,198079762.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2021,70,501890.0,51421.0,137350.0,496628.0,430343.0,38887.0,,,,,1049939.0,198079762.0,492341.0,5029790.0,,,,,116652.0,5638783.0,67602333.0,,1195961.0,1556765.0,2752726.0,,,,,1163335.0,,,,,-904254.0,47393.0,-11927.0,-8955.0,,76288389.0,-14121971.0,-13764768.0,,-257999.0,,,,,-99204.0,,-165097.0,,,-14287068.0,,260081083.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
71,New York State and Local Retirement Systems,2,3683,2022,70,506084.0,49753.0,149618.0,507923.0,442739.0,38016.0,,,,,1063760.0,260081083.0,577594.0,5627746.0,,,,,126708.0,6332048.0,18519023.0,,1234903.0,1653824.0,2888727.0,,,,,1882829.0,,,,,-946980.0,45123.0,-14607.0,-11936.0,,28706163.0,-14905023.0,-14481845.0,,-237791.0,,,,,-185387.0,,-163500.0,,,-15068523.0,,273718723.0,1,"The New York SLRS administers pension and other benefits for substantially all public employees, excluding school teachers, outside of New York City. The state comptroller serves as sole trustee and administrative head of the system. The system administers two plans: the ERS and the Police and Fire Retirement System. The plans administer six benefit tiers; membership in each tier is determined by the employee's date of entry into the plan. Differences among the tiers are primarily the age of eligibility for retirement and required employee contributions.",2001,2022,NY,2014 ERS-PFRS CAFR p 157 (ERS + PFRS),
72,Ohio Public Employees Retirement System,2,3692,2001,71,411076.0,224677.0,,134769.0,,,,,,,770522.0,46261952.0,931050.625,977289.25,,,,,,1908339.875,-3890244.5,,584202.25,211640.140625,795842.375,222643.640625,,,921291.125,467.2070007324219,,,,,-10732.81640625,,,,92.29100036621094,-45225.47265625,-1880705.0,-1880705.0,,,,,,,,-262681.25,-36992.16015625,,,-2180378.25,,44036348.0,1,"Ohio PERS administers pension and other benefits for substantially all public employees not eligible for membership in one of the other public retirement systems in the state, including STRS of OH, OH School ERS, OH Police & Fireman's, OH Highway Patrol, and the Cincinnati Retirement System.",2001,2022,OH,2014 OPERS CAFR p 85,
72,Ohio Public Employees Retirement System,2,3692,2002,71,402041.0,255528.0,,139665.0,,,,,,,797234.0,44036348.0,1094343.5,1109983.25,,,,,,2204326.75,-5045933.0,,493628.59375,239080.96875,732709.5625,166588.4375,,,-690803.375,6585.48681640625,,,,,-15072.513671875,,,,623.4210205078125,-2636949.5,-2060130.25,-2060130.25,,,,,,,,-187051.8125,-52199.73046875,,,-2299381.75,,39100016.0,1,"Ohio PERS administers pension and other benefits for substantially all public employees not eligible for membership in one of the other public retirement systems in the state, including STRS of OH, OH School ERS, OH Police & Fireman's, OH Highway Patrol, and the Cincinnati Retirement System.",2001,2022,OH,2014 OPERS CAFR p 85,
72,Ohio Public Employees Retirement System,2,3692,2003,71,365294.0,302313.0,,143643.0,,,,,,,811250.0,39100016.0,1015671.0,1034047.4375,,,,,,2050718.5,8008425.5,,458627.65625,379217.4375,837845.0625,270533.625,,,466592.96875,32601.3359375,,,,,-16436.728515625,,,,411.0929870605469,11657983.0,-2236477.75,-2236477.75,,,,,,,,-192817.828125,-61675.98828125,,-4800.7158203125,-2490971.5,,48262224.0,1,"Ohio PERS administers pension and other benefits for substantially all public employees not eligible for membership in one of the other public retirement systems in the state, including STRS of OH, OH School ERS, OH Police & Fireman's, OH Highway Patrol, and the Cincinnati Retirement System.",2001,2022,OH,2014 OPERS CAFR p 85,
72,Ohio Public Employees Retirement System,2,3692,2004,71,370693.0,312712.0,,146966.0,,,,,,,830371.0,48262224.0,1031193.75,1126116.375,,,,,,2157310.0,3879179.75,,554189.75,486153.65625,1040343.375,237315.203125,,,750129.3125,47199.1640625,,,,-61719.29296875,-18843.810546875,,,,-107.7979965209961,8048173.5,-2454131.75,-2454131.75,,,,,,,,-207722.1875,-52621.83984375,,1855.297973632813,-2714475.75,,53554316.0,1,"Ohio PERS administers pension and other benefits for substantially all public employees not eligible for membership in one of the other public retirement systems in the state, including STRS of OH, OH School ERS, OH Police & Fireman's, OH Highway Patrol, and the Cincinnati Retirement System.",2001,2022,OH,2014 OPERS CAFR p 85,
72,Ohio Public Employees Retirement System,2,3692,2005,71,376174.0,326942.0,,151758.0,,,,,,,854874.0,53554316.0,1041532.0625,1173045.125,,,,,,2214577.25,1513495.0,,741166.0,475473.15625,1216639.125,648765.6875,,,1343570.125,220411.75,,,,-79687.7890625,-19011.154296875,,,,,7081065.5,-2679084.75,-2679084.75,,,,,,,,-216788.765625,-48808.546875,,552.0380249023438,-2944682.0,,57734716.0,1,"Ohio PERS administers pension and other benefits for substantially all public employees not eligible for membership in one of the other public retirement systems in the state, including STRS of OH, OH School ERS, OH Police & Fireman's, OH Highway Patrol, and the Cincinnati Retirement System.",2001,2022,OH,2014 OPERS CAFR p 85,
72,Ohio Public Employees Retirement System,2,3692,2006,71,375337.0,345589.0,,156746.0,,,,,,,877672.0,57734716.0,1083230.375,1116673.5,,,,,121680.6015625,2321584.5,5726358.5,,956774.75,564923.5625,1521698.25,469163.1875,,,763973.9375,169488.25,,,,-110873.140625,-20595.591796875,,-477288.3125,,,10865562.0,-2906858.0,-2906858.0,,,,,,,,-229971.90625,-49365.04296875,,-2729.805908203125,-3188924.75,,65411352.0,1,"Ohio PERS administers pension and other benefits for substantially all public employees not eligible for membership in one of the other public retirement systems in the state, including STRS of OH, OH School ERS, OH Police & Fireman's, OH Highway Patrol, and the Cincinnati Retirement System.",2001,2022,OH,2014 OPERS CAFR p 85,
72,Ohio Public Employees Retirement System,2,3692,2007,71,375024.0,363401.0,,161344.0,,,,,,,899769.0,65411352.0,1205866.75,1071049.875,,,,,110926.703125,2387843.25,2983701.75,,1132061.25,860550.0625,1992611.375,323458.96875,,,53.36600112915039,514837.8125,,,,-109971.484375,-18646.416015625,,-601321.0625,,,8114820.5,-3136984.25,-3136984.25,,,,,,,,-215715.078125,-53944.08984375,,-3023.343994140625,-3409666.75,,70116480.0,1,"Ohio PERS administers pension and other benefits for substantially all public employees not eligible for membership in one of the other public retirement systems in the state, including STRS of OH, OH School ERS, OH Police & Fireman's, OH Highway Patrol, and the Cincinnati Retirement System.",2001,2022,OH,2014 OPERS CAFR p 85,
72,Ohio Public Employees Retirement System,2,3692,2008,71,366483.0,393533.0,,166506.0,,,,,,,926522.0,70116480.0,1278177.0,913046.75,,,,,122574.765625,2313798.5,-19952864.0,,976494.375,742085.0625,1718579.375,-635401.625,,,2948.12890625,-374189.59375,,,,-107434.09375,-17530.46484375,,-186693.34375,,,-16998314.0,-3388874.75,-3388874.75,,,,,,,,-215706.375,-56843.17578125,,-4286.2958984375,-3666430.5,,49451760.0,1,"Ohio PERS administers pension and other benefits for substantially all public employees not eligible for membership in one of the other public retirement systems in the state, including STRS of OH, OH School ERS, OH Police & Fireman's, OH Highway Patrol, and the Cincinnati Retirement System.",2001,2022,OH,2014 OPERS CAFR p 85,
72,Ohio Public Employees Retirement System,2,3692,2009,71,357569.0,414403.0,,171936.0,,,,,,,943908.0,49451760.0,1263062.375,1043231.9375,,,,,168085.0,2474379.25,8999651.0,,668786.3125,590880.75,1259667.0,-358010.53125,,,232.2350006103516,110999.2109375,,,,-107359.203125,-18074.47265625,,-18174.28515625,,,12341393.0,-3661112.25,-3661112.25,,,,,,,,-215115.109375,-59443.328125,,-3674.764892578125,-3939345.5,,57853808.0,1,"Ohio PERS administers pension and other benefits for substantially all public employees not eligible for membership in one of the other public retirement systems in the state, including STRS of OH, OH School ERS, OH Police & Fireman's, OH Highway Patrol, and the Cincinnati Retirement System.",2001,2022,OH,2014 OPERS CAFR p 85,
